time_namelookup,time_connect,time_pretransfer,time_starttransfer,time_total
0.000775,0.000865,0.000922,0.023395,0.023461
0.000956,0.001067,0.001124,0.037865,0.037942
0.000876,0.001033,0.001103,0.026428,0.026505
0.001130,0.001252,0.001323,0.020878,0.020939
0.001544,0.001644,0.001698,0.023268,0.023332
0.001149,0.001280,0.001344,0.030758,0.030844
0.000909,0.001041,0.001111,0.028570,0.028634
0.000802,0.000978,0.001042,0.030356,0.030413
0.000911,0.001022,0.001081,0.018896,0.018967
0.000850,0.000952,0.001010,0.019178,0.019239
0.000986,0.001089,0.001143,0.037947,0.038042
0.000983,0.001105,0.001174,0.018970,0.019026
0.000887,0.001020,0.001082,0.030998,0.031055
0.000903,0.001019,0.001083,0.030439,0.030511
0.001125,0.001245,0.001312,0.039260,0.039327
0.000901,0.001011,0.001076,0.019486,0.019554
0.001139,0.001258,0.001316,0.033752,0.033826
0.000783,0.000913,0.000972,0.023864,0.023927
0.000978,0.001105,0.001165,0.022523,0.022579
0.000831,0.000957,0.001017,0.022405,0.022471
0.001582,0.001724,0.001786,0.030411,0.030472
0.000809,0.000922,0.000984,0.026461,0.026542
0.000951,0.001062,0.001119,0.029684,0.029740
0.000972,0.001094,0.001152,0.029928,0.029984
0.000950,0.001078,0.001139,0.028447,0.028502
0.000990,0.001115,0.001182,0.020145,0.020201
0.001011,0.001131,0.001197,0.024805,0.024964
0.000982,0.001101,0.001169,0.019839,0.019895
0.000865,0.000989,0.001069,0.029279,0.029346
0.001059,0.001189,0.001255,0.032786,0.032865
0.000924,0.001039,0.001105,0.022098,0.022167
0.001054,0.001177,0.001256,0.029921,0.030017
0.001144,0.001266,0.001377,0.024319,0.024393
0.001215,0.001328,0.001393,0.038217,0.038280
0.001143,0.001274,0.001344,0.029250,0.029325
0.000999,0.001120,0.001184,0.020325,0.020415
0.000855,0.000998,0.001058,0.019625,0.019679
0.000803,0.000910,0.000965,0.024747,0.024804
0.000990,0.001101,0.001162,0.021642,0.021703
0.001965,0.002071,0.002123,0.026219,0.026294
0.000996,0.001119,0.001180,0.019551,0.019614
0.000950,0.001091,0.001149,0.022767,0.022833
0.003070,0.003252,0.003606,0.022910,0.022982
0.000912,0.001035,0.001092,0.025818,0.025873
0.000940,0.001062,0.001123,0.021473,0.021536
0.000887,0.001019,0.001081,0.027663,0.027728
0.001083,0.001206,0.001271,0.024050,0.024125
0.001051,0.001171,0.001239,0.035681,0.035783
0.001186,0.001311,0.001383,0.022324,0.022389
0.000712,0.000865,0.006733,0.024444,0.024509
0.001111,0.001234,0.001306,0.027487,0.027543
0.000976,0.001102,0.001170,0.020379,0.020441
0.001044,0.001163,0.001226,0.027904,0.027965
0.000819,0.000935,0.000996,0.027719,0.027782
0.000864,0.000981,0.001041,0.028544,0.028614
0.000901,0.001129,0.001198,0.026896,0.026955
0.000855,0.000966,0.001025,0.023601,0.023667
0.001081,0.001185,0.001243,0.018482,0.018548
0.000948,0.001051,0.001101,0.026625,0.026682
0.000892,0.001014,0.001075,0.026325,0.026383
0.000858,0.000967,0.001028,0.031596,0.031656
0.000908,0.001016,0.001072,0.028461,0.028546
0.000989,0.001108,0.001173,0.026765,0.027331
0.001568,0.001716,0.001789,0.030000,0.030066
0.001169,0.001282,0.001348,0.025468,0.025535
0.001032,0.001137,0.001205,0.028600,0.028670
0.000860,0.000959,0.001016,0.024817,0.024892
0.001131,0.001246,0.001307,0.032222,0.032299
0.000890,0.001022,0.001087,0.028390,0.028464
0.001386,0.001494,0.001555,0.029587,0.029677
0.001174,0.001292,0.001356,0.029881,0.029948
0.001035,0.001149,0.001203,0.029021,0.029096
0.001040,0.001158,0.001218,0.028236,0.028298
0.000824,0.000932,0.001005,0.020228,0.020287
0.000861,0.000977,0.001041,0.026484,0.026543
0.000732,0.000836,0.000896,0.024548,0.024614
0.000994,0.001111,0.001169,0.033822,0.033890
0.000854,0.000957,0.001054,0.028157,0.028232
0.001187,0.001309,0.001386,0.021982,0.022051
0.001027,0.001158,0.001218,0.024138,0.024192
0.001100,0.001242,0.001313,0.029336,0.029394
0.001036,0.001152,0.001217,0.027996,0.028061
0.001070,0.001186,0.001243,0.032546,0.032617
0.001078,0.001189,0.001248,0.021706,0.021764
0.000966,0.001078,0.001134,0.026789,0.026858
0.001040,0.001155,0.001219,0.026572,0.026638
0.000925,0.001042,0.001102,0.026766,0.026826
0.002498,0.002885,0.002975,0.025080,0.025138
0.000972,0.001082,0.001147,0.026102,0.026160
0.000856,0.000993,0.001069,0.022799,0.022853
0.000867,0.000970,0.001033,0.024295,0.024349
0.000917,0.001031,0.001132,0.033217,0.033299
0.000909,0.001033,0.001107,0.022583,0.022669
0.001002,0.001107,0.001164,0.029560,0.029634
0.001066,0.001182,0.001240,0.027391,0.027451
0.001356,0.001466,0.001526,0.032793,0.032865
0.001127,0.001233,0.001299,0.029680,0.032680
0.000801,0.000901,0.000958,0.039906,0.039979
0.001201,0.001308,0.001364,0.032012,0.032080
0.000944,0.001046,0.001103,0.043415,0.043490
0.000937,0.001041,0.001101,0.030184,0.030253
0.000869,0.000968,0.001027,0.026104,0.026175
0.001006,0.001117,0.001178,0.024836,0.024913
0.001020,0.001124,0.001187,0.022811,0.022897
0.001083,0.002143,0.002219,0.039657,0.039747
0.000765,0.000888,0.000947,0.020119,0.020187
0.001049,0.001164,0.001236,0.039147,0.039218
0.000924,0.001079,0.001149,0.020902,0.020961
0.001039,0.001155,0.001211,0.021089,0.021168
0.001189,0.001317,0.001390,0.021771,0.021835
0.001111,0.001218,0.001278,0.025669,0.025740
0.000858,0.000976,0.001040,0.019967,0.020040
0.000749,0.000854,0.000910,0.020533,0.021529
0.001067,0.001196,0.001251,0.029582,0.029640
0.001449,0.001552,0.001604,0.030918,0.030992
0.001090,0.001210,0.001281,0.029687,0.029756
0.001094,0.001194,0.001251,0.026533,0.026596
0.002537,0.002648,0.002712,0.020623,0.020713
0.001064,0.001177,0.001235,0.020838,0.020897
0.004702,0.004851,0.004906,0.035332,0.035408
0.001177,0.001295,0.001357,0.026111,0.026175
0.002876,0.003019,0.003157,0.031382,0.039522
0.000859,0.000975,0.001029,0.026603,0.026671
0.001126,0.001252,0.001319,0.033919,0.033995
0.001061,0.001165,0.001220,0.023546,0.023609
0.001002,0.001116,0.001178,0.032156,0.032234
0.001059,0.001190,0.001253,0.027062,0.027123
0.001012,0.001136,0.001196,0.021925,0.021983
0.000953,0.001071,0.001129,0.024087,0.024152
0.001023,0.001134,0.001186,0.020722,0.020794
0.001549,0.001695,0.001767,0.020665,0.020729
0.000824,0.000949,0.001012,0.025242,0.025300
0.002283,0.002388,0.002446,0.025374,0.025454
0.000939,0.001120,0.001176,0.026177,0.026254
0.001121,0.001242,0.001296,0.022479,0.022552
0.000992,0.001114,0.001176,0.027849,0.027926
0.001262,0.001408,0.001473,0.022980,0.023477
0.000904,0.001037,0.001095,0.024407,0.024481
0.001052,0.001192,0.001247,0.031772,0.031847
0.000933,0.001056,0.001118,0.024239,0.024319
0.001194,0.001318,0.001375,0.029722,0.029805
0.000857,0.000992,0.001072,0.027507,0.027576
0.000872,0.000986,0.001038,0.026765,0.026828
0.000990,0.001119,0.001173,0.028235,0.028299
0.001004,0.001142,0.001202,0.024242,0.024301
0.001421,0.001559,0.001618,0.024220,0.024286
0.001424,0.001590,0.001651,0.024099,0.024163
0.001035,0.001179,0.001243,0.021078,0.021136
0.000729,0.000839,0.000899,0.031702,0.031774
0.000806,0.000949,0.001010,0.026294,0.026367
0.000986,0.001100,0.001156,0.019861,0.019921
0.001045,0.001170,0.001226,0.026771,0.026843
0.000971,0.001092,0.001147,0.021944,0.022017
0.001373,0.001489,0.001552,0.029045,0.029113
0.001394,0.001526,0.001589,0.028759,0.028840
0.002683,0.002801,0.002861,0.031641,0.031693
0.000895,0.001001,0.001057,0.026373,0.026442
0.000802,0.000907,0.000965,0.027979,0.028035
0.004345,0.004460,0.004523,0.029428,0.029500
0.001025,0.001180,0.001243,0.020020,0.020090
0.001082,0.001240,0.001292,0.019321,0.019383
0.000895,0.001056,0.001129,0.031230,0.031299
0.000953,0.001067,0.001127,0.026120,0.026184
0.000960,0.001097,0.001157,0.033717,0.033784
0.001314,0.001429,0.001484,0.038766,0.038843
0.000905,0.001025,0.001120,0.029193,0.029273
0.001160,0.001308,0.001375,0.029267,0.029335
0.001050,0.001177,0.001246,0.027845,0.027926
0.000990,0.001122,0.001176,0.029417,0.029482
0.001136,0.001255,0.001310,0.025412,0.025481
0.001044,0.001156,0.001212,0.031827,0.031905
0.000856,0.000973,0.001027,0.020308,0.020373
0.001119,0.001240,0.001303,0.024662,0.024717
0.000990,0.001108,0.001167,0.036633,0.036708
0.001125,0.001238,0.001301,0.030503,0.030566
0.002049,0.002176,0.002237,0.035543,0.035601
0.002382,0.002514,0.002571,0.032790,0.032936
0.000959,0.001075,0.001135,0.023531,0.023605
0.000847,0.000951,0.001004,0.019845,0.020392
0.001030,0.001138,0.001192,0.031134,0.031200
0.001142,0.001257,0.001311,0.021825,0.021883
0.001099,0.001240,0.001320,0.029710,0.029771
0.001096,0.001211,0.001273,0.025384,0.025450
0.001637,0.001751,0.001810,0.025184,0.025241
0.000866,0.000974,0.001031,0.029139,0.029216
0.001015,0.001111,0.001184,0.020596,0.020665
0.000814,0.000918,0.000979,0.023387,0.023450
0.001008,0.001117,0.001170,0.031685,0.031748
0.001006,0.001109,0.001167,0.019673,0.019737
0.000919,0.001057,0.001113,0.029003,0.029073
0.001656,0.001978,0.002045,0.026453,0.026991
0.000984,0.001088,0.001147,0.020620,0.020704
0.000932,0.001065,0.001126,0.029543,0.029603
0.000993,0.001105,0.001193,0.020639,0.020702
0.000956,0.001074,0.001135,0.022682,0.022753
0.000993,0.001113,0.001169,0.028285,0.028342
0.001091,0.001223,0.001292,0.038894,0.038951
0.001037,0.001163,0.001231,0.034066,0.034130
0.001754,0.001850,0.001904,0.032976,0.033047
0.000917,0.001028,0.001098,0.022379,0.022461
0.001166,0.001311,0.001379,0.024262,0.024315
0.001032,0.001187,0.001257,0.025406,0.025484
0.001048,0.001177,0.001240,0.036474,0.036534
0.000946,0.001071,0.001136,0.034546,0.034609
0.000971,0.001082,0.001137,0.024074,0.024139
0.000815,0.000928,0.000994,0.023097,0.023166
0.000742,0.000849,0.000903,0.026142,0.026210
0.000920,0.001036,0.001099,0.022730,0.022806
0.000842,0.000967,0.001029,0.028188,0.028246
0.001611,0.001715,0.001778,0.023771,0.023832
0.001096,0.001209,0.001268,0.021537,0.021614
0.001019,0.001141,0.001204,0.027146,0.027204
0.000893,0.000995,0.001047,0.030055,0.030112
0.001073,0.001189,0.001247,0.021668,0.021725
0.000881,0.001005,0.001065,0.018832,0.018890
0.001356,0.001475,0.001534,0.025253,0.025316
0.000865,0.001002,0.001073,0.021071,0.021140
0.000780,0.000896,0.000963,0.025222,0.025307
0.000832,0.000933,0.000987,0.019953,0.020027
0.000895,0.001026,0.001090,0.019102,0.019155
0.001105,0.001229,0.001298,0.036227,0.036305
0.000903,0.001022,0.001082,0.024204,0.024259
0.001306,0.001428,0.001495,0.021592,0.021650
0.000868,0.000983,0.001042,0.025121,0.025186
0.000807,0.000953,0.001014,0.025978,0.026039
0.000800,0.000935,0.000996,0.028930,0.028987
0.001195,0.001370,0.001444,0.035429,0.036033
0.001039,0.001168,0.001236,0.027665,0.027735
0.001465,0.001564,0.001622,0.022898,0.022958
0.000909,0.001018,0.001075,0.024016,0.024580
0.001051,0.001168,0.001228,0.020117,0.020170
0.000776,0.000908,0.000975,0.029854,0.029930
0.000936,0.001048,0.001113,0.029503,0.029552
0.000881,0.000982,0.001037,0.022288,0.022375
0.000979,0.001085,0.001149,0.019530,0.019591
0.000968,0.001073,0.001134,0.022355,0.022416
0.000947,0.001065,0.001122,0.023740,0.023799
0.000976,0.001092,0.001151,0.026820,0.026885
0.001411,0.001525,0.001584,0.028174,0.028238
0.000838,0.000941,0.000995,0.018734,0.018802
0.000967,0.001064,0.001116,0.032484,0.032563
0.001138,0.001254,0.001313,0.029017,0.029084
0.000844,0.000994,0.001071,0.021531,0.021599
0.001002,0.001121,0.001179,0.030688,0.030761
0.001182,0.001275,0.001330,0.030000,0.030074
0.000974,0.001106,0.001173,0.025818,0.025876
0.000821,0.000923,0.000976,0.037880,0.037952
0.002182,0.002305,0.002364,0.024279,0.024346
0.001225,0.001357,0.001421,0.020852,0.020910
0.001023,0.001158,0.001220,0.027972,0.028035
0.001713,0.001846,0.001914,0.026094,0.026149
0.001101,0.001205,0.001261,0.055502,0.055591
0.000839,0.000954,0.001015,0.029112,0.029178
0.000877,0.001017,0.001073,0.028079,0.028147
0.001025,0.001160,0.001220,0.022254,0.022331
0.001015,0.001133,0.001192,0.020500,0.020561
0.001241,0.001380,0.001453,0.044962,0.045053
0.001231,0.001355,0.001420,0.026601,0.026685
0.001025,0.001164,0.001219,0.023471,0.023536
0.000945,0.001052,0.001108,0.022383,0.022445
0.001078,0.001189,0.001251,0.030602,0.030681
0.001339,0.001479,0.001542,0.020233,0.020305
0.001066,0.001182,0.001237,0.026387,0.026478
0.002537,0.002637,0.002696,0.039229,0.039298
0.001019,0.001151,0.001217,0.028254,0.028315
0.001099,0.001244,0.001311,0.020561,0.020624
0.000904,0.001018,0.001083,0.025883,0.025951
0.000960,0.001072,0.001130,0.021137,0.021207
0.002420,0.002545,0.002601,0.029440,0.029509
0.001090,0.001212,0.001276,0.030937,0.031026
0.001215,0.001332,0.001388,0.021134,0.021619
0.001069,0.001175,0.001238,0.040863,0.040936
0.000954,0.001060,0.001121,0.025166,0.025236
0.000941,0.001060,0.001119,0.028110,0.028179
0.000920,0.001041,0.001099,0.035054,0.035114
0.004432,0.004551,0.004610,0.040024,0.040094
0.001029,0.001142,0.001201,0.024900,0.024963
0.000909,0.001016,0.001070,0.044530,0.044603
0.001404,0.001541,0.001611,0.036283,0.036350
0.000911,0.001026,0.001077,0.025495,0.025565
0.001060,0.001166,0.001223,0.029844,0.029931
0.000903,0.001015,0.001074,0.027227,0.027291
0.001156,0.001277,0.001335,0.037931,0.037987
0.000829,0.000936,0.000989,0.019589,0.019645
0.001074,0.001191,0.001248,0.027265,0.027333
0.001053,0.001155,0.001211,0.025297,0.025364
0.000901,0.001009,0.001061,0.029305,0.029363
0.001012,0.001120,0.001182,0.033575,0.033648
0.001075,0.001207,0.001274,0.025056,0.025111
0.000930,0.001051,0.001105,0.037897,0.037956
0.001735,0.001855,0.001917,0.025121,0.025190
0.001174,0.001300,0.001365,0.020830,0.020888
0.001045,0.001162,0.001220,0.028456,0.028524
0.002761,0.002888,0.002948,0.024675,0.024740
0.000913,0.001016,0.001070,0.022964,0.023036
0.001903,0.002013,0.002074,0.035779,0.035842
0.000958,0.001075,0.001128,0.025724,0.025803
0.001057,0.001181,0.001241,0.031637,0.031714
0.000863,0.001012,0.001084,0.019919,0.019980
0.000922,0.001031,0.001094,0.019464,0.019526
0.001104,0.001209,0.001276,0.030324,0.030385
0.001032,0.001160,0.001222,0.032579,0.032635
0.001024,0.001166,0.001233,0.037170,0.037240
0.002383,0.002496,0.002566,0.033124,0.033182
0.001130,0.001263,0.001326,0.028375,0.028431
0.001042,0.001174,0.001241,0.030409,0.030470
0.001135,0.001269,0.001329,0.047008,0.047073
0.000895,0.001021,0.001079,0.029555,0.029635
0.000996,0.001108,0.001175,0.022943,0.023024
0.000857,0.001182,0.001822,0.028924,0.029004
0.001413,0.001527,0.001585,0.029548,0.029607
0.001128,0.001262,0.001325,0.024359,0.024424
0.001060,0.001193,0.001267,0.032966,0.033030
0.001080,0.001203,0.001262,0.019981,0.020049
0.000922,0.001030,0.001090,0.026327,0.026384
0.001094,0.001220,0.001278,0.027977,0.028056
0.001115,0.001409,0.001474,0.032515,0.032579
0.001045,0.001178,0.001244,0.022870,0.022944
0.001047,0.001157,0.001215,0.032295,0.032364
0.001244,0.001362,0.001419,0.023463,0.023525
0.001272,0.001402,0.001464,0.020419,0.020478
0.001033,0.001160,0.001216,0.018575,0.018640
0.000943,0.001053,0.001110,0.022945,0.023007
0.000930,0.001031,0.001085,0.021190,0.021264
0.000872,0.000996,0.001056,0.026100,0.026157
0.004005,0.004130,0.004189,0.041807,0.041865
0.001114,0.001281,0.001344,0.026583,0.026661
0.003979,0.004106,0.004166,0.035274,0.035337
0.000946,0.001056,0.001115,0.020357,0.020446
0.002176,0.002286,0.002347,0.033911,0.033990
0.000915,0.001029,0.001092,0.026545,0.026615
0.001466,0.001599,0.001664,0.032716,0.032790
0.000902,0.001043,0.001114,0.027854,0.027925
0.000920,0.001021,0.001077,0.020198,0.020751
0.001129,0.001240,0.001298,0.018814,0.019372
0.000965,0.001084,0.001147,0.026522,0.028497
0.001213,0.001339,0.001400,0.035928,0.035990
0.001110,0.001249,0.001309,0.019050,0.019119
0.001040,0.001145,0.001205,0.021318,0.021394
0.000818,0.000929,0.000986,0.025602,0.025660
0.004617,0.004724,0.004783,0.023113,0.023175
0.000901,0.001035,0.001103,0.021553,0.021626
0.001042,0.001159,0.001220,0.029681,0.029736
0.001078,0.001190,0.001253,0.029550,0.029622
0.002304,0.002409,0.002469,0.044441,0.044507
0.001139,0.001252,0.001305,0.024878,0.024938
0.000906,0.001014,0.001072,0.037760,0.037835
0.001027,0.001138,0.001190,0.030748,0.030817
0.001160,0.001269,0.001330,0.035275,0.035337
0.001107,0.001258,0.001318,0.025764,0.025827
0.000876,0.000979,0.001050,0.027873,0.027936
0.003262,0.003369,0.003427,0.033470,0.033523
0.000811,0.000922,0.000981,0.024699,0.024763
0.001200,0.001312,0.001369,0.031874,0.031929
0.001118,0.001229,0.001300,0.025587,0.025661
0.001180,0.001308,0.001382,0.027031,0.028468
0.001089,0.001195,0.001249,0.024537,0.024605
0.000946,0.001066,0.001126,0.032877,0.032942
0.001009,0.001114,0.001175,0.036287,0.036357
0.005945,0.006056,0.006117,0.031508,0.031586
0.001023,0.001139,0.001229,0.031651,0.031717
0.001094,0.001219,0.001286,0.037725,0.037786
0.000913,0.001019,0.001076,0.026375,0.026433
0.001228,0.001342,0.001397,0.022068,0.022143
0.000948,0.001078,0.001140,0.027603,0.027668
0.000892,0.001011,0.001074,0.024817,0.024873
0.002709,0.002806,0.002869,0.033961,0.034039
0.000841,0.000970,0.001032,0.021444,0.021514
0.001861,0.001987,0.002051,0.027139,0.027216
0.001048,0.001159,0.001211,0.027598,0.027667
0.001301,0.001407,0.001476,0.030167,0.030232
0.000866,0.000982,0.001042,0.025217,0.025295
0.000985,0.001095,0.001152,0.028047,0.028116
0.001052,0.001183,0.001244,0.021168,0.021224
0.001076,0.001198,0.001264,0.029287,0.029365
0.001083,0.001218,0.001284,0.027295,0.027375
0.001091,0.001211,0.001295,0.045712,0.045792
0.000977,0.001090,0.001144,0.026674,0.026742
0.000822,0.000922,0.000978,0.023190,0.023251
0.000989,0.001091,0.001144,0.025887,0.025951
0.000897,0.001006,0.001065,0.026113,0.026180
0.001035,0.001142,0.001203,0.037485,0.037565
0.001099,0.001232,0.001294,0.037801,0.037865
0.001919,0.002024,0.002082,0.028892,0.028968
0.001156,0.001310,0.001376,0.022112,0.022170
0.001107,0.001226,0.001285,0.021907,0.021970
0.000760,0.000865,0.000929,0.025546,0.025616
0.000928,0.001035,0.001099,0.036829,0.036886
0.001516,0.001621,0.001684,0.024394,0.024459
0.000991,0.001117,0.001187,0.021087,0.021151
0.001258,0.001385,0.001445,0.022932,0.023009
0.001039,0.001159,0.001240,0.023513,0.023576
0.001163,0.001272,0.001335,0.032368,0.032437
0.000930,0.001039,0.001102,0.032664,0.032736
0.002169,0.002269,0.002325,0.028016,0.028079
0.000903,0.001016,0.001075,0.025721,0.025785
0.001500,0.001630,0.001694,0.029977,0.030052
0.001055,0.001168,0.001224,0.037436,0.037510
0.001050,0.001189,0.001260,0.022033,0.022107
0.001060,0.001178,0.001235,0.031016,0.031085
0.000971,0.001098,0.001170,0.020930,0.020993
0.000891,0.001007,0.001072,0.023830,0.023896
0.002552,0.002658,0.002719,0.031566,0.031639
0.001065,0.001185,0.001243,0.024756,0.024820
0.000871,0.000991,0.001056,0.028432,0.028489
0.000882,0.000991,0.001050,0.027453,0.027514
0.001038,0.001172,0.001235,0.021248,0.021302
0.001095,0.001228,0.001288,0.020015,0.020076
0.000871,0.000994,0.001056,0.023075,0.023133
0.002462,0.002593,0.002654,0.021791,0.021845
0.001036,0.001156,0.001219,0.021764,0.021835
0.000913,0.001093,0.001175,0.036724,0.036807
0.001211,0.001353,0.001426,0.026795,0.026874
0.001338,0.001477,0.001545,0.037252,0.037333
0.001111,0.001240,0.001307,0.028803,0.028875
0.000996,0.001148,0.001207,0.026850,0.026913
0.000979,0.001087,0.001145,0.023803,0.023867
0.002460,0.002572,0.002630,0.024702,0.024767
0.000919,0.001035,0.001092,0.024921,0.024988
0.000861,0.000973,0.001031,0.026500,0.026570
0.001373,0.001490,0.001546,0.023866,0.023939
0.001727,0.001851,0.001914,0.027517,0.027590
0.001134,0.001253,0.001310,0.029446,0.029516
0.006258,0.006379,0.006439,0.032091,0.032160
0.000904,0.001010,0.001068,0.024485,0.024551
0.001032,0.001236,0.001299,0.020936,0.020994
0.001553,0.001676,0.001736,0.028696,0.028775
0.001232,0.001384,0.001455,0.035931,0.036011
0.001679,0.001785,0.001836,0.029758,0.029817
0.000872,0.000999,0.001062,0.028864,0.028933
0.000954,0.001062,0.001118,0.026682,0.026745
0.001390,0.001507,0.001564,0.022955,0.023020
0.001084,0.001201,0.001258,0.035275,0.035350
0.001010,0.001146,0.001218,0.023917,0.023976
0.001005,0.001106,0.001161,0.026632,0.026703
0.000980,0.001085,0.001139,0.019592,0.019654
0.001044,0.001156,0.001216,0.033636,0.033701
0.002258,0.002386,0.002441,0.022370,0.022431
0.000978,0.001094,0.001156,0.025407,0.025477
0.000933,0.001040,0.001098,0.021400,0.021459
0.001394,0.001501,0.001556,0.026366,0.026440
0.001113,0.001250,0.001323,0.025853,0.025930
0.001029,0.001150,0.001214,0.035669,0.035744
0.001036,0.001163,0.001220,0.024432,0.024503
0.000898,0.001015,0.001115,0.037293,0.037420
0.000830,0.000939,0.000993,0.035748,0.035816
0.001104,0.001220,0.001279,0.026632,0.026691
0.001184,0.001291,0.001353,0.036640,0.036706
0.000923,0.001036,0.001091,0.030742,0.030812
0.000900,0.001006,0.001061,0.040571,0.040665
0.001010,0.001124,0.001179,0.026994,0.027053
0.000969,0.001076,0.001139,0.027241,0.027300
0.002588,0.002704,0.002764,0.027131,0.027432
0.000943,0.001043,0.001125,0.027428,0.027494
0.002106,0.002234,0.002299,0.034777,0.034853
0.001317,0.001459,0.001526,0.020245,0.020311
0.001107,0.001290,0.001351,0.038854,0.038923
0.001085,0.001209,0.001272,0.025689,0.025744
0.001393,0.001521,0.001582,0.038433,0.038503
0.001061,0.001176,0.001239,0.027929,0.027989
0.001794,0.001919,0.001977,0.021857,0.021925
0.000976,0.001087,0.001145,0.026275,0.026337
0.000913,0.001832,0.001896,0.021868,0.021925
0.000947,0.001059,0.001114,0.026390,0.026451
0.001005,0.001115,0.001221,0.021173,0.021242
0.002288,0.002401,0.002461,0.020691,0.020755
0.000857,0.000964,0.001023,0.028653,0.028720
0.001598,0.001696,0.001755,0.026845,0.026905
0.000967,0.001080,0.001138,0.028584,0.028651
0.005721,0.005851,0.005907,0.043929,0.043986
0.001466,0.001619,0.001693,0.028631,0.028711
0.000808,0.000900,0.000953,0.025569,0.025630
0.001388,0.001512,0.001561,0.033565,0.033628
0.000976,0.001110,0.001174,0.029823,0.029885
0.001285,0.001400,0.001466,0.024762,0.024825
0.001068,0.001174,0.001230,0.019815,0.019879
0.001256,0.001364,0.001446,0.028452,0.028520
0.003772,0.003895,0.003959,0.031913,0.031980
0.001021,0.001129,0.001182,0.032271,0.032338
0.001223,0.001347,0.001410,0.035545,0.035617
0.001598,0.001725,0.001791,0.054057,0.054120
0.000927,0.001048,0.001116,0.030850,0.030911
0.003181,0.003313,0.003372,0.032736,0.032846
0.001775,0.001897,0.001957,0.035999,0.036076
0.001017,0.001137,0.001203,0.029071,0.029148
0.001124,0.001233,0.001289,0.031006,0.031069
0.000982,0.001105,0.001165,0.026108,0.026170
0.001134,0.001247,0.001314,0.027895,0.027963
0.001583,0.001712,0.001774,0.022038,0.022100
0.002706,0.002840,0.002927,0.032898,0.032971
0.001178,0.001294,0.001349,0.020918,0.020986
0.001052,0.001183,0.001249,0.018742,0.018803
0.000865,0.000989,0.001048,0.027452,0.027511
0.001038,0.001133,0.001185,0.021485,0.021556
0.001039,0.001148,0.001219,0.033354,0.033431
0.001121,0.001246,0.001304,0.041177,0.041240
0.000972,0.001089,0.001148,0.028707,0.028783
0.007922,0.008042,0.008105,0.038429,0.038514
0.000901,0.001020,0.001082,0.027714,0.027794
0.000987,0.001119,0.001189,0.028679,0.028746
0.001296,0.001426,0.001482,0.024308,0.024371
0.000988,0.001122,0.001187,0.025499,0.025567
0.001097,0.001222,0.001289,0.027168,0.027239
0.001267,0.001383,0.001441,0.020569,0.020652
0.001007,0.001116,0.001175,0.027218,0.027293
0.001027,0.001143,0.001206,0.031782,0.031857
0.003545,0.003656,0.003710,0.029956,0.030021
0.000991,0.001131,0.001202,0.030556,0.030633
0.001051,0.001147,0.001203,0.029830,0.029895
0.000921,0.001045,0.001105,0.023952,0.024033
0.001128,0.001495,0.001568,0.031664,0.031744
0.001271,0.001408,0.001482,0.031101,0.031188
0.000917,0.001039,0.001107,0.028401,0.028485
0.001353,0.001539,0.001600,0.029152,0.029228
0.000865,0.000981,0.001035,0.018731,0.018792
0.001505,0.001624,0.001680,0.026902,0.026970
0.001800,0.001906,0.001965,0.030786,0.030859
0.001092,0.001208,0.001276,0.026621,0.026692
0.001067,0.001182,0.001277,0.026453,0.026515
0.001220,0.001348,0.001403,0.028781,0.028844
0.002051,0.002182,0.002241,0.020270,0.020328
0.003005,0.003109,0.003163,0.029037,0.029103
0.001008,0.001114,0.001174,0.019502,0.019572
0.000894,0.000986,0.001040,0.023474,0.023542
0.000811,0.000921,0.000979,0.025039,0.025110
0.002323,0.002438,0.002499,0.036468,0.036545
0.001157,0.001273,0.001342,0.048161,0.048238
0.000939,0.001052,0.001112,0.029674,0.029747
0.000907,0.001012,0.001077,0.023973,0.024041
0.000813,0.000916,0.000976,0.044331,0.044398
0.001020,0.001124,0.001189,0.018576,0.018643
0.000995,0.001113,0.001170,0.027224,0.027282
0.000979,0.001089,0.001151,0.024871,0.024932
0.001046,0.001168,0.001229,0.025679,0.025744
0.004325,0.004443,0.004503,0.028610,0.028674
0.001751,0.001880,0.001962,0.029364,0.029421
0.000916,0.001012,0.001116,0.023736,0.023804
0.001017,0.001134,0.001192,0.031723,0.031789
0.001379,0.001505,0.001573,0.027150,0.027231
0.000981,0.001089,0.001143,0.028452,0.028520
0.001191,0.001315,0.001380,0.020863,0.020929
0.001043,0.001152,0.001210,0.028824,0.028887
0.000940,0.001052,0.001113,0.028664,0.028733
0.001013,0.001119,0.001176,0.028801,0.028861
0.000888,0.001004,0.001063,0.021078,0.021141
0.000887,0.000989,0.001051,0.032161,0.032228
0.000831,0.000948,0.001007,0.041059,0.041127
0.001092,0.001215,0.001269,0.025808,0.025874
0.001106,0.001229,0.001295,0.029075,0.029146
0.001815,0.001914,0.001971,0.043782,0.043856
0.000974,0.001095,0.001156,0.018641,0.018702
0.001140,0.001240,0.001296,0.030185,0.030257
0.001075,0.001189,0.001245,0.022850,0.022916
0.001207,0.001321,0.001380,0.032418,0.032475
0.001045,0.001371,0.001631,0.030514,0.030593
0.001000,0.001129,0.001192,0.021391,0.021461
0.001287,0.001387,0.001444,0.035478,0.035552
0.000970,0.001072,0.001131,0.025885,0.026858
